epoch,cons_loss,ce_loss,contrast_loss,total_loss
0,0.028289408127072257,6.195964559216366,4.462147242554995,10.686401209898433
1,0.027340843481507813,6.197834193149459,4.430977776785877,10.656152813416844
2,0.027071145119441448,6.187184868571914,4.41271930988704,10.626975323578396
3,0.026919786008858235,6.175354997688364,4.396650639649864,10.598925423347087
4,0.026803138587519388,6.1580465307859615,4.3802188679436656,10.565068537317146
5,0.02682172524455552,6.144643186408783,4.365767238296081,10.53723214994942
6,0.026844067899423226,6.13112643945997,4.354363246498821,10.512333753858215
7,0.02685167792766729,6.118242372976285,4.341221910770808,10.48631596167476
8,0.026865494176397258,6.104524033091892,4.3303210323102,10.46171055957849
9,0.02688332362466048,6.085169609461989,4.315125547836874,10.427178480923523
10,0.026917209161149563,6.069276840887337,4.302584990162716,10.398779040211203
11,0.027078082932977476,6.05078125,4.289764817630019,10.367624150562996
12,0.027159048670850623,6.035421387057438,4.279196566510423,10.341777002238711
13,0.027356277280878798,6.011707292538937,4.26514307806425,10.304206647884065
14,0.027245618411661867,6.008572803479489,4.259359728510135,10.295178150401286
15,0.027407841426189815,5.988796953843019,4.245336346537154,10.261541141806362
16,0.027546239529396888,5.972233235278976,4.235523062331654,10.235302537140027
17,0.02754252512773899,5.960547066180506,4.226239948629219,10.214329539937463
18,0.027698388584306306,5.94022066348067,4.212419690372788,10.180338742437764
19,0.027889709301710686,5.922710888853697,4.20319163019412,10.153792228349527
20,0.02786756192864937,5.910131819894381,4.193894362895288,10.131893744718319
21,0.02800942074820817,5.892791485117975,4.183558195550865,10.104359101417048
22,0.028000634816414283,5.888233975829365,4.177542181772607,10.093776792418385
23,0.02806605836463587,5.872503730738274,4.168752801752536,10.069322590855446
24,0.028248115346949793,5.856089734585486,4.1598681345164215,10.044205984448856
25,0.028388347555056353,5.833253278910557,4.146099453774568,10.00774108024018
26,0.0286742333740553,5.812683646924028,4.135255522817094,9.976613403115177
27,0.02866694116181581,5.809734241984715,4.131167442999153,9.969568626145684
28,0.028706003868273485,5.793202054834811,4.121288750773278,9.943196809476362
29,0.028751313512291862,5.785482538080661,4.115134572314325,9.929368423907277
30,0.028810881565664415,5.771612234204729,4.106965629853935,9.907388745624328
31,0.029085204823412626,5.745372680860145,4.094486590857818,9.868944476541376
32,0.029044088150296257,5.747376446411988,4.0926988191693745,9.869119353731659
33,0.02918470836305451,5.72796016764418,4.080306445326761,9.837451321333994
34,0.029328999196605705,5.708421192436575,4.070684957727093,9.808435149360275
35,0.029519702978084022,5.691953549875278,4.063130632739201,9.784603885592563
36,0.029508301587862388,5.691657306992005,4.060392934585286,9.781558543165154
37,0.029869056080476703,5.6590455269145075,4.047371120096367,9.736285703091351
38,0.029755719510890614,5.660096567367839,4.0434196173587695,9.7332719042375
39,0.029838071239537724,5.65065972158842,4.036889291255274,9.717387084083231
40,0.029911286502240973,5.630646881656112,4.027953389649079,9.688511557807432
41,0.030101927328054036,5.618198332385482,4.020707130432129,9.669007390145666
42,0.03021264878737035,5.606662707908131,4.013436233885934,9.650311590581435
43,0.030343351641965804,5.591044354661602,4.005324834975127,9.626712541278696
44,0.030468471574588357,5.5798366092075815,4.000418586151622,9.610723666933792
45,0.030623959168513244,5.557890851921011,3.9904365027062245,9.578951313795748
46,0.03061035231069148,5.553313756657538,3.9858418491399177,9.569765958108146
47,0.030847758307147807,5.542074718207957,3.9787261263232363,9.551648602838341
48,0.030838982898428617,5.533028123534728,3.972800357319484,9.536667463752641
49,0.03089441077905559,5.517253688562696,3.966373968347211,9.514522067688961
50,0.031061096508578162,5.504023915139314,3.9603950420272684,9.495480053675161
51,0.03117683883234162,5.496068228070981,3.9541591216470593,9.481404188550382
52,0.03126955565900725,5.4840072827918505,3.9502785072148403,9.465555345665699
53,0.03136534043631264,5.464695727713754,3.9407996886244443,9.43686075677451
54,0.03150703245338714,5.458600342830765,3.936181939650919,9.42628931493507
55,0.031570000486953236,5.44947034176265,3.931259178669653,9.412299520919255
56,0.031778361448130316,5.428600743552234,3.920743718325535,9.3811228233259
57,0.03194271198639246,5.417447484542277,3.916697828569145,9.366088025097813
58,0.03193623243578683,5.413557248694874,3.913340639845233,9.358834120975894
59,0.031918282168003444,5.400928461663077,3.907227828123859,9.34007457195494
60,0.03219319777302096,5.38528329858156,3.89940968072303,9.31688617707761
61,0.03224065950331844,5.377620648000842,3.8957458177459574,9.305607125250118
62,0.03231305584624827,5.369884294884227,3.8916412447100486,9.293838595440523
63,0.03238444261809933,5.355335373744786,3.8826625748215435,9.270382391184429
64,0.03244862628874378,5.355040902289275,3.882480786225506,9.269970314803526
65,0.03253620399910713,5.332575532877557,3.871964550463953,9.237076287340617
66,0.032712662871056626,5.329497219246124,3.8716045584634085,9.23381444058059
67,0.03286826084846648,5.303571364589941,3.8602824389377486,9.196722064376155
68,0.03293506597455974,5.303366618735768,3.8584115872873324,9.19471327199766
69,0.032904124096314484,5.298113187896871,3.8568640679956596,9.187881379988845
70,0.03320875201618003,5.277809207684526,3.846999859141412,9.158017818842119
71,0.03327593057651386,5.274511118915593,3.844806496228013,9.152593545720121
72,0.03320378647403461,5.26366319834629,3.838779183191674,9.135646168011998
73,0.033465723968415614,5.247382482635641,3.832596905877657,9.113445112481713
74,0.03350578883889122,5.2414827279955425,3.8282709455935753,9.103259462428008
75,0.03365981277670259,5.22848553301018,3.8233019213810144,9.085447267167897
76,0.03371965077435859,5.224244699299892,3.8203925718770964,9.078356921951347
77,0.0337013094816531,5.211936946227172,3.8150865875671958,9.06072484327602
78,0.03398890819435365,5.206072317105588,3.813110204500573,9.053171429800514
79,0.03403045463367043,5.194883711984224,3.8076685978987506,9.036582764516645
80,0.03400549727761857,5.188246250152588,3.803811781874327,9.026063529304533
81,0.034176719296619154,5.175363286633358,3.7978531679260397,9.007393173856016
82,0.03435180964662093,5.158474648110221,3.791935247795604,8.984761705552446
83,0.03437732428173038,5.160300395199072,3.7902690060784883,8.98494672555929
84,0.03456800610314463,5.1378134522482615,3.782519437442316,8.954900895793722
85,0.03464373016608096,5.131738047733485,3.7789277785292295,8.945309556428796
86,0.034719017099275766,5.127057280495902,3.7764403608357795,8.938216658430957
87,0.0347028634049625,5.111920278763103,3.7693470995002816,8.915970241668347
88,0.03489203274110767,5.106234124887769,3.7665788982516135,8.907705055880491
89,0.03492172041507525,5.101791925519426,3.7652386816862586,8.901952327620759
90,0.03516389039632316,5.085876536146503,3.758286014895573,8.879326441438398
91,0.03511200643309923,5.080031383817441,3.7556390684341716,8.870782458684712
92,0.03511187986026858,5.079831234762602,3.75519416153988,8.870137276162751
93,0.035299544266172656,5.06281848488567,3.7472762270508526,8.845394256202695
94,0.03540864889727575,5.0532873434441115,3.742528861928209,8.831224854269596
95,0.035387692485596534,5.049441413344624,3.740811999713149,8.82564110554337
96,0.03557628570733783,5.038437038938576,3.736890674751496,8.810903999397409
97,0.03550729515883967,5.035088120219863,3.7338016857610685,8.804397101139772
98,0.03581291559004338,5.017738340056945,3.7296317893768025,8.78318304502379
99,0.03588286552264869,5.016096034896708,3.726202530281566,8.778181430700922
100,0.03586903534759985,5.006315197900077,3.7209572535808957,8.763141486828571
101,0.03597457433624245,5.000265411127393,3.71958464996837,8.755824635432006
102,0.03596501057601978,4.997214324006411,3.717254479354787,8.750433813937217
103,0.0361765059947132,4.975415076050803,3.7109447561691855,8.722536338214702
104,0.0362650097008342,4.980518151666517,3.710099444211086,8.726882605578437
105,0.03630955066427449,4.965504766624664,3.7052268837099875,8.707041200998926
106,0.03644566008142222,4.954564546870294,3.7002725500926794,8.691282757044396
107,0.03663133890759722,4.945676271046434,3.6971030513816903,8.679410661335721
108,0.03668141267567038,4.940479779911932,3.6951218386676823,8.672283031255285
109,0.03660622719570855,4.938501872748972,3.6921810691601764,8.667289169104857
110,0.036815895342102674,4.926390064096896,3.688615463604437,8.651821423043437
111,0.03684685260893029,4.915446885278292,3.6846890995435624,8.636982837430786
112,0.0369393391378015,4.91176556203967,3.6811194586976668,8.629824359875139
113,0.03705969250926348,4.905196706825327,3.678992141072995,8.621248540407585
114,0.03722582402351861,4.8875302599969315,3.6733529768257496,8.5981090608462
115,0.037293984406740865,4.88443193257412,3.670887461332517,8.592613378313379
116,0.03735899293325215,4.878299374446691,3.669031039576664,8.584689406956606
117,0.03726444684108284,4.87715930582207,3.6669048204600254,8.581328573123178
118,0.037465139562002966,4.866095429268952,3.664282189351376,8.567842758182332
119,0.0374772130363734,4.860552099263557,3.659865750330631,8.55789506263056
120,0.03755196222217284,4.855373010457119,3.6591770537545747,8.552102026433866
121,0.037531132244061086,4.847606451711922,3.6551756491170866,8.54031323307307
122,0.03786489668641692,4.837150974808452,3.6510950260073227,8.52611089750219
123,0.03782490141271988,4.826060038860713,3.6473279222149717,8.511212862488405
124,0.03797713141435775,4.8234848374518275,3.6465160077977403,8.507977976663925
125,0.03805788599442099,4.810018216338113,3.6400725362456847,8.488148638578219
126,0.03816142704372651,4.806618064363426,3.63830601389163,8.483085505298781
127,0.038148146993088945,4.80007354344163,3.636714145401928,8.474935835836646
128,0.038306307308723996,4.797321566911501,3.6355149645671667,8.471142838787392
129,0.03836120390028597,4.785001075156381,3.6302527746307516,8.453615053687418
130,0.03841603355847786,4.783102104597003,3.630630900926679,8.452149039082158
131,0.03857379028939198,4.771924377601837,3.626172709687848,8.436670877579077
132,0.038538219598687695,4.768589701607962,3.6222122918779607,8.429340213084611
133,0.03872848840029997,4.751712041480519,3.617353784703763,8.407794314584581
134,0.03873344653538455,4.760665626169365,3.62086914632922,8.42026821903397
