epoch,cons_loss,ce_loss,contrast_loss,total_loss
0,0.02564172146675188,6.0904539846724575,4.422965593375121,10.53906129951433
1,0.024684958428086472,6.094102063531541,4.386294515216397,10.505081537176025
2,0.024345473890058724,6.094839836372939,4.372259525937329,10.491444836200326
3,0.02416407915578742,6.080448978142051,4.351587847512984,10.456200904810823
4,0.024139946138174617,6.067915753167891,4.335734085350185,10.427789784656252
5,0.024095646210797565,6.055680521731246,4.321224408390921,10.401000576332965
6,0.024049053461461217,6.047702460901283,4.308495971479305,10.380247485842048
7,0.02406972203882056,6.034497860340757,4.2955243494724025,10.354091931851979
8,0.02405077643721484,6.0241870824465025,4.283832172475436,10.332070031359153
9,0.024108203490362558,6.0044695857897805,4.268840055985209,10.297417845265352
10,0.024129172460926183,5.9946359771698825,4.258238011297085,10.277003160927894
11,0.024172307075461526,5.981423600638423,4.246606649591765,10.25220255730565
12,0.024266421715167245,5.969040464334451,4.23577361533614,10.22908050138576
13,0.02423240602422317,5.955161801571976,4.225770128376289,10.205164335972489
14,0.024305017867962676,5.939161096565455,4.212639548899134,10.176105663332551
15,0.024373758308850375,5.927296566128267,4.202344906469263,10.154015230906381
16,0.02457943757278446,5.9076703865704365,4.189862054609603,10.122111878752824
17,0.0244269635426859,5.900663834137675,4.18180930197007,10.106900099650431
18,0.02463957170886984,5.89047954796817,4.174285789408109,10.08940490908515
19,0.024629933795808353,5.87511735945824,4.1648898421558425,10.064637135409892
20,0.02483269838246622,5.854823580047964,4.151679066832427,10.031335345262857
21,0.02494873750795418,5.847781353887417,4.145863960689144,10.018594052084515
22,0.024904382027366747,5.833347509807186,4.135641061842209,9.993892953676761
23,0.025018597304357165,5.822556252609431,4.1281186254108,9.975693475324588
24,0.025038726258196718,5.815774281201196,4.121925583145498,9.962738590604891
25,0.02520911533979822,5.791800261471522,4.108927484616231,9.925936861427552
26,0.025269870809369977,5.787709479202093,4.104222832022938,9.917202182034401
27,0.025288501377525495,5.778113931069578,4.098599225166707,9.90200165761381
28,0.0254924864316149,5.754523316246062,4.084541939575848,9.864557742253524
29,0.02566155474560502,5.740325647569352,4.078528616678854,9.844515818993813
30,0.025689086931166945,5.733345033593679,4.071934919876811,9.830969040401657
31,0.025775779024172385,5.722019716923339,4.064286071502745,9.812081567450257
32,0.025846416826436028,5.709031149571044,4.056755222699057,9.791632789096537
33,0.025984782457409667,5.694207516161848,4.047885070978899,9.768077369598156
34,0.02602647547881891,5.68555182334514,4.04185163928377,9.753429938107729
35,0.026144600998798697,5.678102454322786,4.037824711447096,9.742071766768682
36,0.02627295770243912,5.65672492980957,4.0258715718636715,9.70886945937568
37,0.026359080384097674,5.648416524731232,4.021144630380178,9.695920235495507
38,0.026397963949562512,5.642929049317475,4.017383054072755,9.686710067339792
