epoch,cons_loss,ce_loss,contrast_loss,total_loss
0,0.029471125592973744,6.222776580079693,3.8405430695720923,10.092790775244758
1,0.028626123504173533,6.227927624622238,3.8023616264913684,10.05891537461778
2,0.028400695978481078,6.216006898434363,3.784498206922941,10.028905801335785
3,0.02836087299946034,6.206380532166668,3.766586437403599,10.001327842569728
4,0.028469850544199767,6.196233352768087,3.751293400737727,9.975996604050014
5,0.028491883312360706,6.178014008798332,3.732919472400273,9.939425364510965
6,0.028694477228221493,6.152861978406104,3.7089467973352592,9.890503252969584
7,0.028883323952486026,6.1310351986751375,3.6890965388199994,9.849015061447624
8,0.028917746200600516,6.127058965023433,3.6795668156347543,9.835543526858787
9,0.029103949901029887,6.110041422264598,3.661914696203214,9.801060068368843
10,0.02911633763148963,6.09009652271449,3.6442427490359153,9.763455609381896
11,0.029325513787149825,6.07164591940764,3.626644203596026,9.727615636790816
12,0.029564921526569074,6.051322908044975,3.6055778008755124,9.686465630447056
13,0.029690507477340856,6.041702288333501,3.5973465799171236,9.668739375727965
14,0.029738472026085185,6.0212248240675885,3.5766171651465872,9.62758046124026
15,0.02989620593524425,6.0018655986429374,3.562584944974596,9.594346749552777
16,0.030148322641779888,5.988799890625143,3.550677424279329,9.56962563754625
17,0.030257859275998358,5.970523127885622,3.533006786186004,9.533787773347624
18,0.030302384137132456,5.958875036685266,3.521543054937202,9.510720475759602
19,0.030516957846757408,5.940474505736449,3.50731339075855,9.478304854341756
20,0.03069397805380487,5.9210095160475404,3.489463432926998,9.441166927028343
21,0.03086346636796109,5.910338898685491,3.4782592804632455,9.419461645516698
22,0.031006563254675577,5.879635801939207,3.453718216619759,9.364360581813642
23,0.031049693412382468,5.8828960222618605,3.4543887889273814,9.368334504601624
24,0.031063968855365415,5.862661981136999,3.4380791666351747,9.331805116627539
25,0.031305210804131546,5.849667566958989,3.425761772093372,9.306734549856493
26,0.03157021570080352,5.826580145648706,3.4081104236228446,9.266260784972355
27,0.031496301467452095,5.812249462181162,3.395593810304303,9.239339573952918
28,0.03169983973569959,5.804083104445556,3.3864042836929036,9.222187227874159
29,0.03175847194914785,5.790836635037003,3.3759107801401727,9.198505887126323
30,0.031983537103319276,5.771446562258997,3.3619855152112303,9.165415614573547
31,0.032072571228110344,5.759274146267187,3.349748954594692,9.141095672089989
32,0.03216077290719079,5.750186877830006,3.3408768110186142,9.123224461755811
33,0.032319592712360005,5.728775817657185,3.32115762813069,9.082253038500236
34,0.0324109243664229,5.712516421469573,3.310442605865336,9.055369951701332
35,0.03268007859239511,5.6982555478532735,3.298110886154888,9.029046512600557
36,0.03269492137620104,5.686479737825483,3.2908245202536897,9.009999179455374
37,0.03280175224851782,5.680950336367171,3.2832303637656097,8.996982452381298
38,0.03287321827853116,5.661224552404101,3.2679954889778777,8.96209325966051
39,0.03319869561242723,5.642705006020091,3.2567461249984313,8.93264982663095
40,0.03324240108377466,5.6292728932104374,3.242225958922199,8.904741253216411
41,0.033443894202464096,5.613728616839257,3.2316245821034797,8.8787970931452
42,0.03357613568899231,5.602998441624864,3.2220914341578974,8.858666011471755
43,0.033504330109213,5.598718268849026,3.216960794457765,8.849183393416004
44,0.033684105168436174,5.577696138453261,3.202363072154678,8.813743315776374
45,0.033858634914471726,5.568739708338942,3.1954641007931435,8.798062444046558
46,0.033921935621683844,5.551441357514569,3.1829150046143577,8.76827829775061
47,0.03407799043457642,5.538411528150612,3.1710605019720917,8.74355002055728
48,0.03448228156803367,5.514410489073423,3.1539746623172937,8.702867432958751
49,0.03440908638534145,5.523658228811817,3.15925785537078,8.717325170567939
50,0.03434907686766063,5.5120380103031055,3.1487280587169613,8.695115145887726
51,0.034375820604858,5.50025985396911,3.137746745180861,8.672382419754829
52,0.03470349447610222,5.478672713876884,3.1249742519075627,8.638350460260549
53,0.03484394650244824,5.462135263692553,3.113747958825013,8.610727169020015
54,0.03495598178809491,5.454703901415673,3.103143063661094,8.592802946864863
55,0.03502357415158615,5.443536696032943,3.0959342183353744,8.574494488519903
56,0.03518623496605971,5.43002938778601,3.086134545156889,8.551350167908957
57,0.035323098737084974,5.418464720806229,3.0787262660320676,8.532514085575382
58,0.03544928316270637,5.404629482287112,3.066656681978814,8.506735447428632
59,0.03552636518099598,5.396022449029941,3.0630988027447854,8.49464761695572
60,0.03564555241473924,5.38775713421474,3.05286309986471,8.47626578649419
61,0.03566574914572395,5.374844591194224,3.0449723696040216,8.455482709943968
62,0.03591500168718467,5.353320992995646,3.030796508922755,8.420032503605587
63,0.036056509502580235,5.3478336378792735,3.026623622279301,8.410513769661154
64,0.03605777573571584,5.339497604102732,3.01830719230331,8.393862572141758
65,0.036238015481384,5.323385276527048,3.0090236173611937,8.368646909369627
66,0.03631777206662102,5.312191553204973,2.9996521394943523,8.348161464765946
67,0.036467089239403463,5.30419646468118,2.9904497561053693,8.331113310025952
68,0.036532736409490355,5.291194811045567,2.9835591305082088,8.311286677963265
69,0.03673778966974432,5.280268497556169,2.975190474608234,8.292196761834148
70,0.03677586638412186,5.266213111788313,2.9658687003305024,8.268857678502938
71,0.03696477742186774,5.2596848768608595,2.962193169326426,8.258842823609154
72,0.036940918695703845,5.249827728093227,2.952615785821576,8.239384432610507
73,0.03711036970473339,5.237338562992131,2.943730820005185,8.21817975270205
74,0.03727060667822294,5.229867460571717,2.9385971633073327,8.205735230557273
75,0.03723136711621953,5.228996261257992,2.9362778685917363,8.202505496965948
76,0.0374231876579122,5.205168251679322,2.9195069575978216,8.162098396935056
77,0.03751049751293994,5.204432097550865,2.9197592635021032,8.161701858565909
78,0.037718318350543484,5.183847075310823,2.9045660194949567,8.126131413156322
79,0.03785175976352157,5.172027423003009,2.8975423797268736,8.107421562493403
80,0.037904674535460564,5.168432864073281,2.8926653260382538,8.099002864646994
81,0.03806890721354529,5.157209833091665,2.884996308344547,8.080275048649757
82,0.038121845016134116,5.152864420525382,2.88214941782372,8.073135683365235
83,0.03816272093801298,5.137762156602379,2.8691995589532584,8.04512443649365
84,0.03839157497353643,5.11746870245889,2.8599819992190207,8.015842276651448
85,0.03850147007990663,5.116816906171424,2.8569009437739292,8.01221932002526
86,0.038475575534818326,5.109415845336201,2.851908724998759,7.999800145869779
87,0.038659851371406394,5.098127534456342,2.845567892645007,7.982355278472756
88,0.03873386758022776,5.096754018391405,2.8440495016418885,7.9795373876135205
89,0.038822471938818416,5.072038799802834,2.8257315147702937,7.936592786511946
90,0.03896615847457792,5.072700402446997,2.825912006547518,7.937578567469092
91,0.03906018199903943,5.061225879972226,2.8208226633963185,7.921108725367583
92,0.039238460396773346,5.0565051029775745,2.8177240362791256,7.913467599653473
93,0.03922156147032141,5.0442495190094565,2.8057661101082774,7.889237190588055
94,0.039200228334308786,5.041636123835484,2.8043841067875657,7.885220458957358
95,0.0394509486749629,5.026622556080328,2.794742056142504,7.8608155608977945
96,0.03944379785837971,5.026831519937961,2.795321330845913,7.861596648642253
97,0.03958695865819387,5.012666867158123,2.784253486963076,7.836507312779393
98,0.03979920893559389,4.999136862353744,2.775370366105409,7.814306437394746
99,0.03972170110269685,4.9966059154439195,2.774132011092712,7.810459627639329
100,0.03998612988496495,4.985728798625625,2.7661225071577267,7.791837435668317
101,0.04003315147395446,4.967968470582338,2.752458027590101,7.7604596496463945
102,0.040060011635177604,4.967879246328478,2.7541105780646067,7.762049836028263
103,0.04012201193754918,4.95829939619403,2.749495233330771,7.74791664146235
104,0.04029000674104579,4.956680442685279,2.7463029377928403,7.7432733872191655
105,0.04038135810084989,4.94620969362348,2.7406048852706624,7.727195936994993
106,0.040471077296082104,4.928069252834142,2.727705562226126,7.69624589235635
107,0.04073187068244007,4.9290005202605345,2.728604745642047,7.698337136585021
108,0.04071118097717517,4.9179017343253735,2.7224833508518254,7.681096266154374
109,0.04077425395425792,4.908895815644309,2.7154866958332953,7.6651567654318615
110,0.04093208921220258,4.892283450777286,2.7053024746547236,7.638518014644212
111,0.041038301259836305,4.894599288423485,2.703988921976535,7.639626511659856
112,0.04098290741165107,4.887089945445551,2.699181737186753,7.627254590043955
113,0.041174761933561795,4.880709574601361,2.6964942629092206,7.618378599444142
114,0.04127564631123966,4.865107676693213,2.6852688722521347,7.591652195256588
115,0.041268148938211326,4.859629920709913,2.683019302715765,7.5839173723638895
116,0.041418603473456106,4.851547851740757,2.6786371892857774,7.571603644499991
117,0.04138127888474509,4.852774031808443,2.6787928665909813,7.57294817728417
118,0.04164595480694949,4.835960323565474,2.6664459270851633,7.544052205457588
119,0.04177201335605617,4.827022523523491,2.6609231222455745,7.5297176591251205
120,0.04171798566234446,4.830575187629629,2.662261642028238,7.534554815320211
121,0.04192416815557212,4.817568524975643,2.655665159225464,7.515157852356679
122,0.041917470379549765,4.809334128816551,2.6480143047938838,7.4992659039899845
123,0.0419622307695518,4.802054229183732,2.6449775651236562,7.48899402507694
124,0.04208812302100324,4.79407752340085,2.6416693758741716,7.477835022296025
125,0.04221601873009562,4.7884008394223505,2.6384935345605154,7.469110392712961
126,0.04227417848447216,4.781024400318895,2.631850100009241,7.455148678812608
127,0.042444651511227977,4.76992543389864,2.62398440815578,7.4363544935656485
128,0.04250176922879487,4.765230829470625,2.6216218750053475,7.429354473704768
129,0.042568576652730734,4.751658292574303,2.6122259792880476,7.406452848515082
130,0.042728323419795974,4.750245602331429,2.612548878259748,7.405522804010973
131,0.04293104499648107,4.733107437597257,2.6024216903704347,7.378460172964173
132,0.042963656866661856,4.729892376427339,2.5984261113906575,7.371282144684658
133,0.042976145310518896,4.731208152860124,2.6009454214684316,7.375129719639075
134,0.04300507716834545,4.71804788625129,2.5922228376442025,7.3532758010638375
135,0.04311728679409651,4.705570452681211,2.584034623386704,7.332722362862012
136,0.043136020304165155,4.7108322326267995,2.585798880764257,7.339767133695222
137,0.04317444634284372,4.705301148869167,2.5826257545257283,7.3311013497377395
138,0.04323848552792986,4.69988285938156,2.579204092515963,7.322325437425453
139,0.04345771142882164,4.693812831539974,2.574658381604703,7.311928924573499
140,0.04338691164260713,4.6880859058594035,2.571931084739828,7.303403902241839
141,0.04360270148543554,4.667021807109084,2.5588192360423436,7.269443744636863
142,0.04365020995594074,4.672889246004764,2.563635450657283,7.280174906617988
143,0.043518026716241213,4.67788898387802,2.565521349416715,7.286928360010977
144,0.043851281037536737,4.648892331346173,2.547706433545763,7.240450045929473
145,0.043875616844569414,4.64962120590923,2.548557002967763,7.2420538257215625
146,0.044008582447455306,4.6428617606653235,2.5441760582344553,7.231046401347234
147,0.044124106972295546,4.637183104720071,2.543822377641624,7.225129589333991
148,0.04431141312364663,4.629172405349874,2.5340081275066484,7.20749194598017
149,0.04416395312993326,4.62352086450452,2.532220686707541,7.199905504341994
150,0.04419240016037616,4.622098385730636,2.5313237682681216,7.197614554159133
151,0.044349631224976524,4.614454603640833,2.5255928462910875,7.184397081156897
152,0.04438943656109204,4.601695902993746,2.518580423337277,7.164665762892115
153,0.044528635253555306,4.605898197566237,2.5210662745983803,7.171493107418172
154,0.04451543165840835,4.592977069248663,2.5120592674362325,7.149551768343304
155,0.04464423007149006,4.590246416697992,2.5124672105379195,7.1473578573074015
