epoch,cons_loss,ce_loss,contrast_loss,total_loss
0,0.02558210881332711,6.098580399375945,4.426254997921361,10.550417506110634
1,0.024630598318020194,6.098919809096518,4.389269116323746,10.512819523738283
2,0.024288092591303333,6.095704048987956,4.3709368093468335,10.490928950926094
3,0.024205132108544098,6.085026796689757,4.3540194934444205,10.46325142224272
4,0.023996781014224897,6.074764786063465,4.33909784309595,10.43785941017364
5,0.02406547246102229,6.062235720890505,4.323032822590394,10.409334015941921
6,0.023993616380116354,6.04440761261877,4.307412492625908,10.375813721624795
7,0.02400284414161504,6.033058635919474,4.293785059034592,10.35084653909568
8,0.023971969029840792,6.024877616867481,4.283049571374975,10.331899157272296
9,0.02401997951305098,6.012229539077106,4.270023269875968,10.306272788466124
10,0.02412645783318852,5.989917016678747,4.255629777908325,10.269673252420262
11,0.024211565938557167,5.978105233337165,4.244571755368422,10.246888554644144
12,0.024120700085383445,5.974034756538005,4.237142750261358,10.235298206884746
13,0.024148264733154023,5.9571351893681035,4.224302333616561,10.205585787717819
14,0.024318049100122564,5.939258423296858,4.21261174298446,10.17618821538144
15,0.024369466238100705,5.922511087781261,4.200341144888317,10.147221698907678
16,0.02447286582323596,5.912245867317289,4.192145809589193,10.128864542729717
17,0.0244813540058957,5.902489075864799,4.183641369704606,10.1106117995753
18,0.024581809959406984,5.881242943181138,4.169542608557972,10.075367361698516
19,0.024698594824233408,5.874459541261428,4.163944711017238,10.0631028471029
20,0.024776182481692922,5.863799531172222,4.155447402352952,10.044023116006867
21,0.024797684755828595,5.850733955546576,4.146800921584846,10.02233256188725
22,0.02496231607512973,5.83548624877336,4.136058989202002,9.996507554050492
23,0.02500025717838729,5.824642361370042,4.1294099644464275,9.979052582994857
24,0.025059162323808854,5.812318942890093,4.120731435397256,9.958109540611158
25,0.025204541857430443,5.797018459334912,4.111175989826366,9.93339899101871
26,0.0253738680644258,5.778512897194592,4.101474408509667,9.905361173768684
27,0.025371648001589663,5.77350378036499,4.096818008311527,9.895693436678108
28,0.025457126998020052,5.758629143933842,4.087071230439361,9.871157501371222
29,0.02553455067747762,5.748093092951793,4.080608191657159,9.85423583528643
30,0.025634348928812414,5.7386396385816285,4.072587764680618,9.836861752191059
31,0.025788445076415974,5.723393573835202,4.065182659876486,9.814364678788104
32,0.02586822877801114,5.7043923255534486,4.055431938356927,9.785692492688387
33,0.025992831171776535,5.695478227815739,4.049110355080334,9.770581414067848
34,0.026118845704232674,5.682487506346944,4.040361845075852,9.748968197127027
35,0.02613555239912137,5.675271255033025,4.035949643020036,9.737356450452182
36,0.026284799494342117,5.667560410406803,4.031105364343071,9.724950574244216
37,0.0262477596794121,5.654860691337734,4.02391012726127,9.705018578278416
38,0.02641078268797481,5.63660201395532,4.013509778197173,9.676522574840469
39,0.026538750591619007,5.626868964169276,4.008000844183599,9.661408558944494
40,0.026580918877447162,5.614615601788235,4.0016068864889185,9.6428034071546
41,0.02664729833950792,5.605432053948191,3.9963707589917608,9.62845011127946
42,0.02685057016720104,5.586536607853634,3.98653344514305,9.599920623163886
